0,25;12;9;5;0;0,2073170731707317;44,77647058823529;0,8;0,0;85,0
0,25;12;9;5;0;0,21951219512195122;39,422222222222224;0,8777777777777778;0,0;90,0
0,25;12;9;5;0;0,21707317073170732;39,29213483146067;0,8876404494382022;0,0;89,0
0,25;12;9;5;0;0,23658536585365852;38,41237113402062;0,8041237113402062;0,15384615384615385;97,0
0,25;12;9;5;0;0,23658536585365852;46,329896907216494;0,6701030927835051;0,05555555555555555;97,0
0,25;12;9;5;0;0,24634146341463414;43,257425742574256;0,8514851485148515;0,08333333333333333;101,0
0,25;12;9;5;0;0,21951219512195122;43,55555555555556;0,9222222222222223;0,25;90,0
0,25;12;9;5;0;0,17804878048780487;37,63013698630137;0,9863013698630136;0,0;73,0
0,25;12;9;5;0;0,1951219512195122;43,8875;0,8375;0,09090909090909091;80,0
0,25;12;9;5;0;0,23414634146341465;39,927083333333336;0,8020833333333334;0,0;96,0
0,25;12;9;5;0;0,23658536585365852;41,71134020618557;0,8350515463917526;0,16666666666666666;97,0
0,25;12;9;5;0;0,2073170731707317;42,43529411764706;0,8705882352941177;0,0;85,0
0,25;12;9;5;0;0,22682926829268293;39,39784946236559;0,8172043010752689;0,0;93,0
0,25;12;9;5;0;0,1951219512195122;43,2125;0,925;0,0;80,0
0,25;12;9;5;0;0,28536585365853656;40,68376068376068;0,6752136752136753;0,0;117,0
0,25;12;9;5;0;0,2073170731707317;42,09411764705882;0,8823529411764706;0,0;85,0
0,25;12;9;5;0;0,23170731707317074;43,07368421052632;0,8210526315789474;0,07692307692307693;95,0
0,25;12;9;5;0;0,23414634146341465;40,041666666666664;0,7708333333333334;0,0;96,0
0,25;12;9;5;0;0,23902439024390243;40,775510204081634;0,8673469387755102;0,0;98,0
0,25;12;9;5;0;0,18536585365853658;41,0921052631579;1,4078947368421053;0,78125;76,0
0,625;12;9;5;0;0,524390243902439;41,688372093023254;0,2930232558139535;0,0;215,0
0,625;12;9;5;0;0,5926829268292683;41,24691358024691;0,3786008230452675;0,0;243,0
0,625;12;9;5;0;0,5292682926829269;37,56221198156682;0,4423963133640553;0,0;217,0
0,625;12;9;5;0;0,5609756097560976;43,0;0,3826086956521739;0,0;230,0
0,625;12;9;5;0;0,47073170731707314;42,97409326424871;1,8238341968911918;0,7215189873417721;193,0
0,625;12;9;5;0;0,5829268292682926;41,32635983263598;0,497907949790795;0,0;239,0
0,625;12;9;5;0;0,5682926829268292;42,33047210300429;0,2317596566523605;0,038461538461538464;233,0
0,625;12;9;5;0;0,5707317073170731;39,995726495726494;0,24786324786324787;0,08695652173913043;234,0
0,625;12;9;5;0;0,4682926829268293;40,453125;0,8177083333333334;0,5384615384615384;192,0
0,625;12;9;5;0;0,5121951219512195;42,28095238095238;0,7285714285714285;0,7285714285714285;210,0
0,625;12;9;5;0;0,4;40,798780487804876;0,8780487804878049;0,7325581395348837;164,0
0,625;12;9;5;0;0,5195121951219512;39,460093896713616;0,9154929577464789;0,3170731707317073;213,0
0,625;12;9;5;0;0,5414634146341464;41,693693693693696;0,30180180180180183;0,0;222,0
0,625;12;9;5;0;0,5609756097560976;39,69130434782609;0,3217391304347826;0,0;230,0
0,625;12;9;5;0;0,5707317073170731;37,5;0,24786324786324787;0,030303030303030304;234,0
0,625;12;9;5;0;0,4268292682926829;43,034285714285716;1,2857142857142858;0,75;175,0
0,625;12;9;5;0;0,3195121951219512;42,954198473282446;2,8473282442748094;0,86875;131,0
0,625;12;9;5;0;0,5487804878048781;39,75555555555555;0,3111111111111111;0,030303030303030304;225,0
0,625;12;9;5;0;0,4902439024390244;41,25870646766169;0,6417910447761194;0,6794871794871795;201,0
0,625;12;9;5;0;0,45365853658536587;39,935483870967744;0,7365591397849462;0,5645161290322581;186,0
1,0;12;9;5;0;0,5487804878048781;38,77777777777778;1,0622222222222222;0,7941176470588235;225,0
1,0;12;9;5;0;0,4926829268292683;41,54950495049505;1,4257425742574257;0,8765957446808511;202,0
1,0;12;9;5;0;0,3195121951219512;39,86259541984733;2,9083969465648853;0,8911290322580645;131,0
1,0;12;9;5;0;0,5439024390243903;39,48430493273543;1,1434977578475336;0,7759562841530054;223,0
1,0;12;9;5;0;0,43902439024390244;44,272222222222226;2,8333333333333335;0,8727272727272727;180,0
1,0;12;9;5;0;0,3878048780487805;45,77987421383648;1,6352201257861636;0,9130434782608695;159,0
1,0;12;9;5;0;0,697560975609756;41,76573426573427;0,541958041958042;0,7246376811594203;286,0
1,0;12;9;5;0;0,6780487804878049;46,63669064748201;4,672661870503597;0,7484662576687117;278,0
1,0;12;9;5;0;0,5609756097560976;42,46086956521739;2,256521739130435;0,8648648648648649;230,0
1,0;12;9;5;0;0,5024390243902439;40,407766990291265;1,0679611650485437;0,8449197860962567;206,0
1,0;12;9;5;0;0,4853658536585366;41,11557788944724;1,4020100502512562;0,8720379146919431;199,0
1,0;12;9;5;0;0,6731707317073171;42,507246376811594;1,326086956521739;0,8457142857142858;276,0
1,0;12;9;5;0;0,36341463414634145;39,74496644295302;2,6241610738255035;0,9288135593220339;149,0
1,0;12;9;5;0;0,33414634146341465;42,29197080291971;3,6861313868613137;0,9217687074829932;137,0
1,0;12;9;5;0;0,4195121951219512;43,116279069767444;2,7325581395348837;0,873015873015873;172,0
1,0;12;9;5;0;0,6219512195121951;42,86666666666667;1,7176470588235293;0,8;255,0
1,0;12;9;5;0;0,4951219512195122;43,108374384236456;1,8275862068965518;0,8691588785046729;203,0
1,0;12;9;5;0;0,5487804878048781;41,59111111111111;1,16;0,8955223880597015;225,0
1,0;12;9;5;0;0,2926829268292683;51,09166666666667;7,491666666666666;0,9172185430463576;120,0
1,0;12;9;5;0;0,3853658536585366;44,70886075949367;2,449367088607595;0,875;158,0
0,25;12;12;9;0;0,275609756097561;40,469026548672566;0,415929203539823;0,0;113,0
0,25;12;12;9;0;0,22926829268292684;43,297872340425535;0,5212765957446809;0,0;94,0
0,25;12;12;9;0;0,2097560975609756;38,906976744186046;0,5232558139534884;0,0;86,0
0,25;12;12;9;0;0,2146341463414634;39,71590909090909;0,5795454545454546;0,0;88,0
0,25;12;12;9;0;0,2097560975609756;41,0;0,5348837209302325;0,0;86,0
0,25;12;12;9;0;0,23902439024390243;42,62244897959184;0,35714285714285715;0,0;98,0
0,25;12;12;9;0;0,2121951219512195;39,02298850574713;0,4827586206896552;0,0;87,0
0,25;12;12;9;0;0,2;42,58536585365854;0,524390243902439;0,0;82,0
0,25;12;12;9;0;0,1926829268292683;38,050632911392405;0,6455696202531646;0,0;79,0
0,25;12;12;9;0;0,20243902439024392;40,81927710843374;0,4457831325301205;0,0;83,0
0,25;12;12;9;0;0,22682926829268293;38,54838709677419;0,44086021505376344;0,0;93,0
0,25;12;12;9;0;0,22439024390243903;39,25;0,5;0,0;92,0
0,25;12;12;9;0;0,23658536585365852;36,98969072164948;0,41237113402061853;0,1111111111111111;97,0
0,25;12;12;9;0;0,25365853658536586;39,67307692307692;0,34615384615384615;0,0;104,0
0,25;12;12;9;0;0,22682926829268293;44,31182795698925;0,5591397849462365;0,0;93,0
0,25;12;12;9;0;0,2097560975609756;36,03488372093023;0,5697674418604651;0,0;86,0
0,25;12;12;9;0;0,23658536585365852;39,329896907216494;0,3917525773195876;0,0;97,0
0,25;12;12;9;0;0,2;41,73170731707317;0,4634146341463415;0,0;82,0
0,25;12;12;9;0;0,22195121951219512;42,86813186813187;0,5384615384615384;0,0;91,0
0,25;12;12;9;0;0,24878048780487805;42,529411764705884;0,4019607843137255;0,1;102,0
0,625;12;12;9;0;0,5487804878048781;39,67111111111111;0,08888888888888889;0,0;225,0
0,625;12;12;9;0;0,6390243902439025;43,270992366412216;0,12213740458015267;0,0;262,0
0,625;12;12;9;0;0,5634146341463414;40,311688311688314;0,1038961038961039;0,03225806451612903;231,0
0,625;12;12;9;0;0,5707317073170731;41,57692307692308;0,16666666666666666;0,0;234,0
0,625;12;12;9;0;0,6195121951219512;44,05905511811024;0,14566929133858267;0,0;254,0
0,625;12;12;9;0;0,5780487804878048;39,721518987341774;0,07172995780590717;0,0;237,0
0,625;12;12;9;0;0,5634146341463414;44,484848484848484;0,21212121212121213;0,0;231,0
0,625;12;12;9;0;0,5195121951219512;41,17370892018779;0,16901408450704225;0,0;213,0
0,625;12;12;9;0;0,5414634146341464;42,54504504504504;0,17567567567567569;0,0;222,0
